tienda_id,sku,stock,fecha_stock
S1144,SKU100723,10,2025-10-21
S1007,SKU100656,17,2025-06-12
S1078,SKU100471,16,2025-07-04
S1095,SKU100356,16,2024-11-14
S1040,SKU100201,21,2024-10-04
S1002,SKU100799,21,2024-11-22
S1062,SKU100213,15,2024-04-28
S1080,SKU100647,22,2024-06-04
S1005,SKU100107,17,2025-10-07
S1045,SKU100233,18,2024-07-27
S1042,SKU100582,21,2024-09-04
S1001,SKU100051,24,2025-07-31
S1026,SKU100771,16,2025-07-26
S1029,SKU100722,19,2025-04-29
S1041,SKU100272,16,2024-05-15
S1060,SKU100286,27,2024-07-26
S1027,SKU100645,19,2024-07-12
S1090,SKU100702,15,2025-06-17
S1129,SKU100154,15,2024-11-22
S1035,SKU100085,24,2025-02-13
S1042,SKU100085,22,2024-12-19
S1094,SKU100077,19,2025-07-19
S1026,SKU100044,16,2025-07-04
S1141,SKU100553,18,2025-04-27
S1000,SKU100717,27,2025-08-18
S1138,SKU100579,20,2025-03-14
S1087,SKU100050,19,2024-01-19
S1099,SKU100416,17,2024-08-16
S1095,SKU100615,22,2025-05-07
S1057,SKU100350,13,2025-02-13
S1101,SKU100096,16,2024-06-13
S1069,SKU100059,26,2024-12-08
S1006,SKU100561,22,2024-06-01
S1025,SKU100308,23,2025-03-17
S1089,SKU100132,14,2025-05-21
S1141,SKU100401,22,2024-06-23
S1002,SKU100412,19,2025-01-21
S1137,SKU100606,15,2025-08-12
S1039,SKU100089,20,2024-10-17
S1123,SKU100756,23,2024-03-18
S1078,SKU100268,23,2025-10-18
S1125,SKU100740,20,2024-09-06
S1004,SKU100492,18,2025-06-01
S1064,SKU100614,13,2025-07-23
S1085,SKU100177,13,2024-09-26
S1035,SKU100303,23,2024-07-29
S1067,SKU100676,19,2025-07-17
S1139,SKU100593,26,2025-09-15
S1113,SKU100408,21,2024-10-27
S1058,SKU100582,17,2024-12-25
S1030,SKU100387,22,2024-02-26
S1007,SKU100048,19,2024-06-03
S1114,SKU100404,14,2024-02-16
S1145,SKU100295,14,2025-03-01
S1021,SKU100709,23,2024-03-08
S1107,SKU100333,22,2024-10-28
S1142,SKU100475,22,2024-05-29
S1006,SKU100766,24,2025-08-19
S1018,SKU100356,18,2024-12-05
S1032,SKU100635,16,2025-09-01
S1089,SKU100053,17,2024-09-07
S1106,SKU100250,11,2025-04-12
S1086,SKU100304,25,2024-02-02
S1028,SKU100649,16,2024-03-13
S1110,SKU100454,28,2024-04-19
S1134,SKU100645,21,2024-06-18
S1085,SKU100227,15,2025-02-25
S1006,SKU100283,15,2025-01-31
S1077,SKU100321,14,2025-09-07
S1099,SKU100476,9,2024-07-01
S1088,SKU100660,18,2024-03-09
S1148,SKU100525,14,2025-08-31
S1016,SKU100568,22,2024-02-27
S1103,SKU100249,16,2025-03-08
S1034,SKU100655,19,2025-10-02
S1076,SKU100775,16,2024-03-31
S1053,SKU100203,21,2024-03-08
S1081,SKU100008,20,2024-07-19
S1137,SKU100671,21,2025-07-28
S1090,SKU100091,23,2025-04-18
S1029,SKU100130,19,2025-10-03
S1118,SKU100266,22,2025-07-26
S1131,SKU100666,17,2025-10-25
S1025,SKU100392,14,2025-07-15
S1036,SKU100430,19,2025-06-30
S1135,SKU100376,16,2024-07-17
S1044,SKU100025,23,2025-10-05
S1086,SKU100437,23,2024-08-17
S1105,SKU100007,21,2024-06-26
S1085,SKU100710,30,2024-11-24
S1147,SKU100577,15,2025-08-24
S1146,SKU100749,18,2025-03-17
S1049,SKU100149,16,2024-05-27
S1016,SKU100590,21,2024-11-26
S1118,SKU100786,20,2025-06-27
S1069,SKU100411,20,2024-01-13
S1095,SKU100403,25,2024-06-04
S1052,SKU100646,18,2024-04-24
S1135,SKU100151,23,2024-05-17
S1095,SKU100418,22,2025-01-20
S1011,SKU100161,21,2024-05-03
S1134,SKU100454,19,2025-09-29
S1100,SKU100093,18,2025-05-19
S1112,SKU100731,22,2025-06-09
S1105,SKU100550,20,2025-01-04
S1023,SKU100226,19,2025-06-13
S1129,SKU100577,23,2024-09-26
S1029,SKU100022,21,2024-12-28
S1033,SKU100662,17,2024-09-01
S1010,SKU100557,23,2025-10-14
S1127,SKU100732,14,2025-02-08
S1079,SKU100033,13,2024-10-17
S1044,SKU100545,24,2024-04-05
S1149,SKU100238,15,2025-07-16
S1107,SKU100340,20,2024-08-23
S1004,SKU100043,18,2025-01-08
S1063,SKU100065,19,2024-02-07
S1005,SKU100544,21,2025-01-21
S1080,SKU100467,19,2025-03-16
S1142,SKU100569,18,2025-02-13
S1040,SKU100324,14,2024-04-18
S1134,SKU100277,34,2025-06-13
S1036,SKU100188,25,2025-07-28
S1004,SKU100524,27,2025-05-09
S1096,SKU100364,24,2025-07-22
S1032,SKU100054,19,2025-04-10
S1116,SKU100510,18,2024-11-13
S1074,SKU100535,17,2024-12-06
S1099,SKU100049,21,2025-01-24
S1046,SKU100362,27,2025-07-25
S1104,SKU100237,16,2025-08-16
S1121,SKU100520,21,2024-01-23
S1023,SKU100091,16,2025-02-22
S1099,SKU100602,24,2024-02-24
S1013,SKU100700,21,2025-09-30
S1112,SKU100152,15,2024-01-24
S1113,SKU100248,24,2024-12-11
S1044,SKU100671,25,2024-04-27
S1128,SKU100379,20,2025-04-18
S1095,SKU100793,16,2024-02-13
S1126,SKU100772,20,2025-01-22
S1118,SKU100603,21,2024-05-23
S1121,SKU100273,22,2024-05-07
S1142,SKU100260,18,2025-07-21
S1000,SKU100534,13,2025-07-31
S1092,SKU100168,10,2025-07-02
S1046,SKU100536,15,2024-09-30
S1106,SKU100088,20,2024-05-26
S1135,SKU100128,20,2024-09-21
S1112,SKU100150,15,2025-05-22
S1104,SKU100006,14,2024-04-18
S1096,SKU100347,29,2025-08-03
S1122,SKU100444,12,2024-11-25
S1130,SKU100163,19,2024-12-23
S1111,SKU100481,25,2025-04-14
S1037,SKU100535,15,2024-06-25
S1045,SKU100314,22,2024-10-22
S1026,SKU100751,15,2025-04-08
S1118,SKU100513,19,2024-12-15
S1103,SKU100518,19,2024-02-29
S1011,SKU100269,17,2025-08-26
S1043,SKU100539,26,2025-02-17
S1137,SKU100501,11,2024-12-22
S1130,SKU100698,18,2024-01-25
S1041,SKU100335,19,2024-01-27
S1145,SKU100537,25,2024-03-12
S1101,SKU100450,18,2025-09-14
S1039,SKU100710,19,2025-08-08
S1075,SKU100124,14,2025-09-27
S1091,SKU100295,19,2024-08-17
S1031,SKU100640,21,2025-09-01
S1093,SKU100484,24,2025-08-27
S1017,SKU100486,19,2024-01-17
S1111,SKU100174,18,2024-01-27
S1103,SKU100583,20,2025-09-17
S1097,SKU100473,19,2025-06-18
S1044,SKU100547,21,2024-11-25
S1144,SKU100140,13,2025-01-04
S1092,SKU100497,18,2024-07-16
S1109,SKU100783,16,2025-05-27
S1089,SKU100340,20,2024-09-29
S1086,SKU100067,23,2024-02-01
S1067,SKU100441,14,2024-01-14
S1092,SKU100621,22,2024-09-11
S1129,SKU100234,22,2025-07-27
S1016,SKU100275,25,2024-09-29
S1051,SKU100058,21,2024-08-04
S1088,SKU100234,24,2024-04-24
S1040,SKU100105,22,2025-02-01
S1138,SKU100590,20,2025-06-06
S1060,SKU100108,17,2025-10-29
S1092,SKU100702,24,2024-01-09
S1063,SKU100047,32,2025-08-06
S1083,SKU100680,17,2024-06-06
S1130,SKU100739,23,2024-11-11
S1097,SKU100784,22,2025-03-03
S1094,SKU100269,16,2025-04-08
S1139,SKU100213,25,2024-03-04
S1059,SKU100684,25,2025-04-12
S1128,SKU100575,22,2024-03-14
S1011,SKU100435,15,2024-08-14
S1127,SKU100111,23,2025-01-25
S1026,SKU100504,19,2024-07-09
S1072,SKU100177,25,2024-09-22
S1093,SKU100084,17,2024-01-21
S1131,SKU100674,27,2024-12-15
S1109,SKU100638,16,2025-05-06
S1119,SKU100763,21,2024-06-10
S1084,SKU100682,17,2024-09-24
S1105,SKU100387,21,2024-04-15
S1121,SKU100103,23,2024-07-21
S1115,SKU100671,15,2024-07-01
S1093,SKU100750,16,2025-08-02
S1032,SKU100307,19,2024-12-08
S1011,SKU100628,12,2024-06-09
S1116,SKU100716,21,2025-02-01
S1089,SKU100529,30,2025-01-20
S1096,SKU100110,19,2024-09-15
S1063,SKU100670,22,2024-02-21
S1144,SKU100235,23,2025-05-06
S1070,SKU100481,23,2025-10-19
S1066,SKU100681,14,2025-06-30
S1148,SKU100372,16,2025-05-15
S1010,SKU100049,13,2025-06-03
S1076,SKU100313,17,2024-06-02
S1016,SKU100552,21,2025-06-06
S1091,SKU100647,24,2024-02-26
S1014,SKU100009,19,2025-01-15
S1109,SKU100037,23,2024-11-20
S1049,SKU100008,19,2024-12-31
S1127,SKU100797,18,2025-05-12
S1132,SKU100314,20,2025-04-05
S1061,SKU100774,13,2025-06-15
S1096,SKU100238,28,2025-04-27
S1070,SKU100538,17,2024-07-28
S1102,SKU100084,20,2024-05-21
S1082,SKU100737,24,2024-03-17
S1109,SKU100327,14,2024-08-01
S1139,SKU100522,18,2025-06-08
S1121,SKU100616,18,2024-11-05
S1049,SKU100299,20,2024-01-05
S1007,SKU100643,22,2025-09-13
S1065,SKU100567,17,2025-06-10
S1100,SKU100619,19,2025-04-14
S1063,SKU100555,18,2025-07-01
S1067,SKU100073,18,2024-12-06
S1051,SKU100486,14,2024-01-13
S1004,SKU100453,23,2024-11-10
S1133,SKU100481,28,2025-08-28
S1007,SKU100234,15,2024-09-28
S1048,SKU100052,24,2025-10-17
S1022,SKU100286,20,2025-03-09
S1016,SKU100114,21,2024-04-08
S1129,SKU100153,19,2025-09-15
S1099,SKU100646,20,2025-07-14
S1014,SKU100441,26,2024-09-14
S1011,SKU100796,20,2025-09-15
S1099,SKU100540,21,2024-03-31
S1042,SKU100728,22,2024-08-16
S1020,SKU100485,19,2025-08-03
S1112,SKU100429,15,2025-07-23
S1069,SKU100659,17,2024-12-26
S1102,SKU100511,18,2024-08-25
S1005,SKU100792,17,2025-03-11
S1087,SKU100509,27,2024-05-12
S1076,SKU100172,16,2024-05-30
S1000,SKU100352,12,2025-03-01
S1008,SKU100662,16,2024-08-17
S1015,SKU100545,17,2025-04-02
S1009,SKU100009,19,2025-09-19
S1009,SKU100064,31,2025-02-13
S1135,SKU100669,17,2025-03-30
S1038,SKU100428,18,2024-12-04
S1001,SKU100705,16,2024-12-10
S1102,SKU100189,18,2024-02-13
S1015,SKU100120,11,2025-01-11
S1031,SKU100629,23,2024-07-13
S1002,SKU100392,21,2024-03-04
S1137,SKU100571,13,2025-05-17
S1122,SKU100004,17,2024-03-25
S1010,SKU100596,20,2025-01-17
S1013,SKU100315,28,2024-01-18
S1041,SKU100251,22,2025-02-20
S1038,SKU100418,19,2024-09-08
S1105,SKU100228,12,2024-06-22
S1071,SKU100357,13,2025-08-14
S1102,SKU100316,21,2025-07-22
S1086,SKU100036,24,2025-04-13
S1067,SKU100792,24,2025-09-04
S1008,SKU100720,23,2024-07-12
S1122,SKU100606,21,2024-02-20
S1075,SKU100150,12,2024-06-21
S1089,SKU100612,22,2024-03-20
S1036,SKU100128,23,2024-09-01
S1003,SKU100170,26,2024-10-10
S1016,SKU100233,21,2025-02-15
S1083,SKU100133,17,2024-06-07
S1006,SKU100483,23,2025-10-21
S1105,SKU100268,19,2024-08-17
S1063,SKU100351,21,2025-06-06
S1145,SKU100221,32,2025-05-04
S1038,SKU100374,23,2025-09-03
S1107,SKU100125,18,2024-09-23
S1130,SKU100207,23,2025-05-10
S1120,SKU100040,11,2024-05-13
S1031,SKU100350,16,2024-07-10
S1116,SKU100491,15,2025-03-22
S1078,SKU100318,15,2025-07-28
S1021,SKU100654,20,2024-10-13
S1107,SKU100433,17,2025-01-07
S1038,SKU100119,24,2024-06-14
S1073,SKU100716,30,2024-08-14
S1083,SKU100744,14,2025-10-10
S1144,SKU100526,28,2024-10-24
S1078,SKU100695,26,2025-05-11
S1132,SKU100715,18,2024-07-13
S1068,SKU100491,24,2025-06-18
S1020,SKU100436,25,2025-10-06
S1146,SKU100708,18,2024-09-14
S1057,SKU100431,27,2025-07-25
S1025,SKU100505,25,2025-04-15
S1082,SKU100384,16,2024-11-18
S1141,SKU100174,26,2025-03-12
S1102,SKU100547,24,2024-09-29
S1016,SKU100786,17,2024-06-17
S1066,SKU100685,24,2024-02-02
S1029,SKU100374,30,2024-04-01
S1084,SKU100674,21,2024-09-06
S1007,SKU100088,19,2025-09-08
S1075,SKU100343,24,2024-12-08
S1116,SKU100014,21,2025-08-07
S1003,SKU100288,21,2025-08-04
S1004,SKU100096,20,2025-05-10
S1124,SKU100194,21,2024-11-24
S1058,SKU100468,15,2024-07-27
S1085,SKU100599,16,2025-01-31
S1023,SKU100105,16,2025-01-16
S1043,SKU100539,19,2024-01-03
S1107,SKU100716,20,2025-10-15
S1019,SKU100234,20,2024-10-18
S1030,SKU100780,17,2024-06-22
S1133,SKU100528,17,2025-08-16
S1053,SKU100625,18,2024-05-08
S1086,SKU100337,13,2025-01-15
S1114,SKU100036,11,2024-12-14
S1023,SKU100430,12,2025-08-22
S1007,SKU100099,16,2025-04-24
S1109,SKU100088,19,2024-05-26
S1094,SKU100587,18,2024-08-04
S1076,SKU100173,18,2024-02-29
S1088,SKU100709,27,2025-06-23
S1063,SKU100332,20,2025-02-14
S1035,SKU100369,18,2024-09-01
S1060,SKU100460,22,2024-12-01
S1003,SKU100627,27,2024-09-23
S1076,SKU100159,18,2024-12-12
S1007,SKU100724,21,2024-10-10
S1099,SKU100366,26,2024-11-21
S1149,SKU100600,16,2025-03-04
S1082,SKU100667,14,2024-02-12
S1071,SKU100281,16,2025-05-22
S1000,SKU100562,34,2025-10-16
S1003,SKU100748,18,2024-01-01
S1149,SKU100595,19,2025-04-09
S1081,SKU100573,21,2025-06-03
S1039,SKU100670,24,2024-05-31
S1132,SKU100143,13,2024-05-04
S1029,SKU100660,17,2024-10-21
S1085,SKU100313,17,2024-06-26
S1148,SKU100791,18,2024-08-02
S1109,SKU100193,19,2025-07-13
S1002,SKU100516,14,2025-07-09
S1060,SKU100622,25,2025-08-24
S1122,SKU100489,20,2025-08-09
S1035,SKU100672,28,2024-04-01
S1086,SKU100116,18,2024-07-16
S1138,SKU100512,17,2024-03-29
S1058,SKU100198,19,2024-01-10
S1143,SKU100647,14,2024-08-12
S1085,SKU100249,19,2025-09-20
S1077,SKU100600,19,2024-02-12
S1020,SKU100034,21,2024-08-04
S1045,SKU100397,20,2024-05-08
S1057,SKU100611,30,2025-10-15
S1139,SKU100755,28,2024-05-18
S1106,SKU100294,15,2025-02-13
S1056,SKU100376,21,2024-10-21
S1075,SKU100264,17,2024-11-19
S1124,SKU100012,10,2025-07-26
S1114,SKU100347,30,2024-11-10
S1081,SKU100297,24,2025-04-15
S1092,SKU100195,31,2024-10-10
S1136,SKU100559,19,2024-12-07
S1043,SKU100159,26,2024-09-30
S1061,SKU100662,22,2025-05-24
S1069,SKU100030,24,2025-08-08
S1144,SKU100123,27,2025-09-03
S1114,SKU100034,16,2025-10-08
S1128,SKU100710,20,2024-01-16
S1144,SKU100328,20,2025-05-21
S1124,SKU100312,12,2025-09-24
S1054,SKU100538,15,2024-12-24
S1036,SKU100438,13,2025-01-11
S1127,SKU100541,22,2025-05-07
S1038,SKU100572,16,2025-07-23
S1040,SKU100451,20,2024-05-10
S1090,SKU100594,15,2025-07-21
S1132,SKU100463,23,2025-05-30
S1096,SKU100537,16,2024-02-18
S1011,SKU100476,16,2024-11-30
S1147,SKU100567,20,2025-04-27
S1017,SKU100046,20,2024-11-15
S1091,SKU100124,32,2024-02-24
S1059,SKU100111,19,2024-05-24
S1078,SKU100447,19,2024-12-31
S1149,SKU100161,16,2025-02-01
S1148,SKU100639,23,2025-10-09
S1056,SKU100208,17,2024-10-15
S1128,SKU100385,16,2024-10-09
S1055,SKU100271,17,2025-10-03
S1091,SKU100516,23,2025-07-22
S1124,SKU100173,19,2025-09-03
S1057,SKU100393,14,2024-02-17
S1063,SKU100669,21,2024-01-23
S1096,SKU100153,16,2024-02-01
S1134,SKU100339,28,2024-11-26
S1128,SKU100294,19,2024-09-11
S1139,SKU100075,11,2024-06-01
S1027,SKU100655,17,2024-07-08
S1066,SKU100381,14,2024-08-01
S1124,SKU100369,20,2025-04-15
S1135,SKU100736,20,2025-07-30
S1117,SKU100228,17,2025-06-17
S1136,SKU100418,22,2025-06-21
S1139,SKU100538,20,2025-08-18
S1007,SKU100375,23,2025-04-02
S1012,SKU100709,20,2025-01-31
S1117,SKU100308,26,2024-12-06
S1080,SKU100098,24,2025-04-17
S1031,SKU100341,14,2024-05-22
S1045,SKU100300,21,2024-11-20
S1118,SKU100076,17,2025-02-11
S1134,SKU100758,20,2024-03-31
S1112,SKU100765,33,2025-01-05
S1021,SKU100019,23,2024-06-21
S1009,SKU100024,26,2025-02-27
S1050,SKU100001,24,2025-05-27
S1013,SKU100251,21,2024-01-26
S1087,SKU100675,25,2024-02-02
S1034,SKU100674,18,2024-02-09
S1121,SKU100332,17,2025-01-06
S1025,SKU100474,25,2024-12-08
S1044,SKU100542,16,2024-07-04
S1100,SKU100227,21,2025-04-20
S1032,SKU100286,19,2024-10-24
S1078,SKU100563,22,2024-04-06
S1126,SKU100797,13,2024-08-14
S1129,SKU100245,14,2024-11-01
S1108,SKU100775,20,2024-06-01
S1009,SKU100734,15,2025-08-19
S1010,SKU100151,23,2025-03-12
S1129,SKU100310,13,2025-01-03
S1094,SKU100660,11,2024-04-06
S1091,SKU100750,26,2024-05-25
S1139,SKU100188,19,2024-08-10
S1129,SKU100072,19,2024-09-15
S1075,SKU100770,18,2024-04-07
S1103,SKU100644,16,2024-10-06
S1025,SKU100476,24,2025-02-28
S1042,SKU100480,23,2024-04-14
S1007,SKU100085,13,2024-07-21
S1142,SKU100583,25,2024-10-08
S1029,SKU100214,21,2025-10-27
S1131,SKU100571,17,2025-04-30
S1126,SKU100799,16,2024-02-10
S1032,SKU100116,18,2025-02-13
S1124,SKU100690,20,2024-12-06
S1033,SKU100701,19,2025-06-08
S1138,SKU100251,20,2025-05-08
S1103,SKU100002,22,2024-10-30
S1111,SKU100621,25,2025-05-23
S1097,SKU100432,15,2024-03-30
S1137,SKU100517,22,2025-03-25
S1069,SKU100799,22,2025-06-12
S1064,SKU100558,21,2024-04-16
S1126,SKU100599,19,2025-04-18
S1073,SKU100624,26,2025-02-18
S1062,SKU100089,16,2025-08-19
S1115,SKU100198,15,2024-08-22
S1050,SKU100137,19,2025-03-29
S1033,SKU100029,19,2024-01-15
S1104,SKU100179,23,2025-06-20
S1071,SKU100724,18,2024-12-16
S1141,SKU100031,22,2024-06-26
S1118,SKU100164,16,2025-03-30
S1116,SKU100291,19,2025-08-27
S1055,SKU100343,13,2025-04-24
S1130,SKU100694,17,2025-06-22
S1093,SKU100393,21,2024-09-20
S1146,SKU100216,32,2025-03-28
S1032,SKU100514,19,2025-08-06
S1125,SKU100761,16,2024-10-14
S1067,SKU100719,22,2024-01-06
S1062,SKU100784,19,2025-10-29
S1074,SKU100140,23,2025-06-14
S1013,SKU100338,16,2024-04-27
S1004,SKU100166,25,2025-04-24
S1073,SKU100056,21,2024-10-26
S1149,SKU100005,21,2025-08-15
S1090,SKU100042,19,2025-08-22
S1143,SKU100645,22,2025-04-03
S1053,SKU100727,23,2025-10-13
S1072,SKU100356,21,2024-03-29
S1014,SKU100200,23,2025-07-04
S1115,SKU100238,13,2024-08-06
S1095,SKU100012,22,2024-11-23
S1045,SKU100667,24,2025-08-24
S1098,SKU100796,20,2024-06-12
S1145,SKU100176,22,2024-01-17
S1087,SKU100714,12,2024-10-06
S1041,SKU100436,22,2025-08-21
S1017,SKU100483,15,2025-06-10
S1095,SKU100085,24,2024-10-22
S1093,SKU100261,22,2025-08-23
S1022,SKU100535,18,2024-02-09
S1139,SKU100666,23,2024-03-09
S1034,SKU100727,16,2024-05-21
S1045,SKU100703,27,2024-07-11
S1129,SKU100462,21,2024-08-23
S1008,SKU100056,14,2024-03-29
S1036,SKU100069,29,2024-12-18
S1055,SKU100439,18,2024-08-11
S1022,SKU100221,27,2024-04-04
S1148,SKU100581,17,2024-03-21
S1043,SKU100213,20,2024-05-30
S1039,SKU100221,16,2024-01-05
S1129,SKU100731,17,2024-08-17
S1113,SKU100733,11,2025-03-01
S1071,SKU100693,23,2025-05-22
S1074,SKU100336,24,2025-07-21
S1024,SKU100164,24,2024-09-15
S1037,SKU100478,17,2025-10-28
S1107,SKU100666,22,2024-01-22
S1000,SKU100461,26,2025-03-22
S1136,SKU100429,27,2024-11-12
S1109,SKU100007,24,2024-12-29
S1114,SKU100714,21,2025-04-13
S1103,SKU100297,17,2024-08-30
S1073,SKU100664,19,2024-10-30
S1032,SKU100780,20,2025-10-30
S1000,SKU100464,21,2024-02-16
S1009,SKU100505,16,2024-01-25
S1125,SKU100105,13,2025-01-14
S1059,SKU100661,19,2025-05-13
S1094,SKU100690,19,2025-09-08
S1146,SKU100626,17,2025-07-17
S1039,SKU100737,16,2024-04-11
S1060,SKU100252,20,2025-10-14
S1022,SKU100179,27,2025-04-17
S1140,SKU100635,20,2024-08-13
S1149,SKU100512,15,2024-10-21
S1080,SKU100119,17,2025-05-11
S1022,SKU100520,18,2025-03-03
S1110,SKU100752,25,2024-11-22
S1000,SKU100355,19,2024-03-25
S1068,SKU100130,12,2024-10-24
S1051,SKU100077,10,2025-09-21
S1025,SKU100670,24,2025-02-26
S1042,SKU100386,17,2025-08-13
S1035,SKU100361,18,2025-07-01
S1115,SKU100277,21,2024-12-30
S1131,SKU100610,19,2024-02-23
S1071,SKU100404,13,2025-06-15
S1102,SKU100722,16,2025-07-30
S1126,SKU100312,16,2024-03-25
S1098,SKU100733,22,2025-08-11
S1083,SKU100350,24,2024-02-12
S1006,SKU100371,25,2025-05-14
S1115,SKU100320,24,2025-02-14
S1016,SKU100582,23,2024-06-24
S1068,SKU100237,17,2025-03-26
S1065,SKU100130,16,2024-10-27
S1086,SKU100283,19,2025-10-30
S1128,SKU100144,24,2025-02-05
S1081,SKU100681,12,2024-01-14
S1002,SKU100548,11,2025-01-19
S1093,SKU100759,12,2024-10-03
S1016,SKU100081,27,2024-06-03
S1092,SKU100313,24,2024-05-29
S1146,SKU100271,23,2025-05-09
S1115,SKU100707,21,2025-05-15
S1095,SKU100764,23,2024-07-21
S1002,SKU100703,17,2025-07-27
S1075,SKU100433,20,2024-01-20
S1094,SKU100220,22,2025-06-28
S1065,SKU100175,30,2025-05-12
S1087,SKU100307,22,2024-08-18
S1039,SKU100154,19,2024-01-06
S1128,SKU100575,17,2025-05-08
S1005,SKU100669,17,2025-05-25
S1058,SKU100722,19,2025-01-14
S1039,SKU100431,20,2025-03-18
S1000,SKU100174,13,2024-01-21
S1145,SKU100491,21,2025-01-24
S1074,SKU100793,19,2025-05-15
S1143,SKU100024,14,2025-02-14
S1082,SKU100467,16,2024-04-06
S1108,SKU100708,22,2025-06-01
S1141,SKU100460,19,2025-02-04
S1050,SKU100212,20,2024-07-17
S1088,SKU100166,11,2024-11-11
S1009,SKU100102,28,2024-10-24
S1133,SKU100563,24,2025-05-02
S1116,SKU100404,23,2024-06-07
S1023,SKU100087,24,2024-03-14
S1013,SKU100700,21,2025-01-17
S1114,SKU100443,12,2024-08-23
S1051,SKU100039,18,2025-07-18
S1041,SKU100530,25,2024-02-09
S1108,SKU100434,26,2025-08-16
S1088,SKU100249,16,2024-04-17
S1093,SKU100719,18,2024-08-20
S1142,SKU100078,24,2025-03-18
S1140,SKU100592,29,2025-03-16
S1140,SKU100362,22,2025-06-05
S1118,SKU100633,16,2025-04-17
S1027,SKU100673,22,2024-12-27
S1113,SKU100162,21,2024-06-26
S1020,SKU100271,17,2024-02-23
S1133,SKU100409,16,2025-02-26
S1142,SKU100548,26,2025-10-08
S1042,SKU100651,21,2024-04-27
S1060,SKU100569,22,2025-06-17
S1091,SKU100353,29,2025-02-03
S1030,SKU100685,15,2025-02-09
S1088,SKU100104,16,2025-05-09
S1007,SKU100795,13,2024-03-31
S1149,SKU100250,24,2024-02-18
S1064,SKU100413,21,2025-10-16
S1108,SKU100448,24,2025-09-03
S1060,SKU100050,22,2025-02-11
S1129,SKU100553,17,2025-05-23
S1001,SKU100266,17,2024-03-08
S1138,SKU100679,27,2025-10-28
S1001,SKU100541,24,2025-04-23
S1023,SKU100176,18,2024-05-06
S1124,SKU100789,15,2024-01-19
S1032,SKU100504,31,2025-10-19
S1071,SKU100440,22,2025-01-17
S1003,SKU100042,29,2025-01-24
S1020,SKU100772,24,2024-07-20
S1031,SKU100091,18,2025-08-06
S1093,SKU100445,17,2025-10-21
S1106,SKU100241,17,2025-05-30
S1030,SKU100754,16,2025-03-31
S1016,SKU100026,24,2025-04-13
S1130,SKU100273,21,2024-04-27
S1139,SKU100379,26,2024-11-04
S1087,SKU100467,14,2024-12-06
S1049,SKU100617,23,2024-04-24
S1057,SKU100530,18,2025-05-20
S1025,SKU100151,16,2024-01-11
S1064,SKU100019,14,2024-08-04
S1026,SKU100292,24,2024-06-24
S1125,SKU100415,13,2024-12-29
S1098,SKU100596,22,2024-10-05
S1101,SKU100282,16,2024-05-10
S1140,SKU100270,33,2024-03-22
S1110,SKU100089,16,2024-11-21
S1084,SKU100629,14,2025-02-06
S1027,SKU100027,21,2024-07-18
S1029,SKU100306,19,2025-08-21
S1081,SKU100172,23,2024-01-08
S1146,SKU100453,23,2024-09-16
S1026,SKU100466,18,2024-01-06
S1051,SKU100756,16,2024-04-29
S1002,SKU100280,22,2025-07-22
S1048,SKU100689,22,2025-03-20
S1025,SKU100785,17,2025-07-23
S1017,SKU100194,23,2025-06-16
S1129,SKU100455,19,2024-09-16
S1082,SKU100007,27,2024-11-09
S1144,SKU100195,21,2025-02-16
S1018,SKU100651,19,2024-06-20
S1000,SKU100751,11,2024-10-11
S1105,SKU100731,11,2024-11-24
S1026,SKU100493,24,2025-08-12
S1057,SKU100349,14,2024-02-06
S1088,SKU100680,26,2025-05-23
S1125,SKU100125,22,2024-08-08
S1122,SKU100488,22,2024-05-01
S1113,SKU100160,17,2024-05-13
S1029,SKU100439,21,2024-11-18
S1097,SKU100295,21,2025-10-08
S1015,SKU100080,26,2024-10-29
S1099,SKU100182,14,2025-07-20
S1082,SKU100577,14,2025-06-06
S1087,SKU100200,21,2025-10-20
S1065,SKU100368,18,2024-05-04
S1068,SKU100465,20,2025-01-04
S1121,SKU100142,18,2024-01-20
S1136,SKU100765,19,2025-03-17
S1007,SKU100513,15,2024-01-09
S1049,SKU100506,22,2024-05-06
S1039,SKU100328,16,2025-10-12
S1147,SKU100356,22,2025-07-08
S1109,SKU100109,22,2025-08-02
S1100,SKU100738,20,2024-06-12
S1136,SKU100612,27,2024-06-04
S1143,SKU100205,20,2025-08-22
S1127,SKU100685,25,2025-03-02
S1080,SKU100017,26,2024-11-16
S1027,SKU100313,16,2024-02-27
S1141,SKU100127,17,2024-12-04
S1011,SKU100173,16,2025-02-09
S1127,SKU100028,21,2024-04-11
S1061,SKU100406,15,2025-03-13
S1070,SKU100732,17,2024-03-28
S1103,SKU100360,15,2024-10-05
S1121,SKU100407,24,2024-08-07
S1017,SKU100759,18,2025-09-02
S1011,SKU100368,16,2024-05-03
S1035,SKU100510,26,2025-03-27
S1044,SKU100194,21,2024-02-10
S1127,SKU100353,14,2024-07-03
S1079,SKU100201,28,2024-04-28
S1083,SKU100313,20,2024-04-30
S1120,SKU100493,23,2024-07-28
S1142,SKU100700,15,2024-08-10
S1014,SKU100121,22,2025-09-17
S1081,SKU100176,19,2024-02-05
S1110,SKU100672,16,2025-01-24
S1002,SKU100501,20,2025-08-04
S1075,SKU100546,28,2024-10-07
S1098,SKU100579,16,2025-07-22
